pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
gsaB.1302	CDS	gsaB	BSU_08710	Biosynthesis of heme/ siroheme, Protein modification/ other, Translation factor modification and maturation, Swarming	0.08	0.997999564948224
queD.2047	CDS	queD	BSU_13730	tRNA modification and maturation	0.08	na
yobS.2889	CDS	yobS	BSU_19070	Transcription factor/ other/ based on similarity	0.08	na
odhB.2933	CDS	odhB	BSU_19360	TCA cycle, Membrane proteins, Phosphorylation on an Arg residue	-0.08	0.997999564948224
yvzG_fliT.5336	intergenic_UTR	yvzG_fliT	BSU_35319	Additional chemotaxis signal transduction and regulatory proteins	-0.08	na
ccpA.4513	CDS	ccpA	BSU_29740	Transcription factors/ other, Regulators of core metabolism	0.08	0.997999564948224
yopR.3129	CDS	yopR	BSU_20790	SP-beta prophage, Transcription factors/ other	0.08	0.997999564948224
yonU_yoyJ.3168	intergenic_UTR	yonU_yoyJ	BSU_20990	SP-beta prophage	0.08	na
yvdT.5208	putative_sRNA	yvdT	BSU_34480	Transcription factor/ other/ based on similarity	-0.08	0.997999564948224
yorM.3071	CDS	yorM	BSU_20330	SP-beta prophage	0.08	na
yeaC.986	CDS	yeaC	BSU_06330	Proteins of unknown function, Swarming	0.08	0.997999564948224
deoB.3546	CDS	deoB	BSU_23500	Utilization of nucleotides, Phosphorylation on a Thr residue	-0.08	0.997999564948224
ganB.5156	CDS	ganB	BSU_34120	Utilization of galactan, Secreted proteins	0.08	0.997999564948224
tktA.2699	CDS	tktA	BSU_17890	Pentose phosphate pathway, Phosphorylation on either a Ser, Thr or Tyr residue	0.08	0.997999564948224
glcK.3741	CDS	glcK	BSU_24850	Utilization of trehalose, Utilization of maltose, Utilization of starch/ maltodextrin	0.08	0.997999564948224
YP_009513940.413	CDS	YP_009513940	na	na	0.08	na
rsbS_rsbT.736	intergenic_UTR	rsbS_rsbT	BSU_04680	Control of sigma factors, Phosphorylation on a Ser residue	0.08	na
sieB_yopG.3148	intergenic_UTR	sieB_yopG	BSU_20890	SP-beta prophage, Membrane proteins	-0.08	na
nrdIB.3042	CDS	nrdIB	BSU_20070	SP-beta prophage, Poorly characterized/ putative enzymes	0.08	na
luxS.4636	CDS	luxS	BSU_30670	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine, Quorum sensing, Biofilm formation, Additional chemotaxis signal transduction and regulatory proteins, Other proteins required for biofilm formation	-0.08	0.997999564948224
panD_panC.3390	intergenic_UTR	panD_panC	BSU_22410	Biosynthesis of coenzyme A, Cell shape	-0.08	na
yxeC.5979	CDS	yxeC	BSU_39600	Membrane proteins, Proteins of unknown function	-0.08	0.997999564948224
engD_yyaE.6183	intergenic_UTR	engD_yyaE	BSU_40920	GTP-binding proteins, Proteins of unknown function	0.08	na
lexA.2692	CDS	lexA	BSU_17850	DNA repair/ recombination, Transcription factors/ other, Other proteins	-0.08	0.997999564948224
yueF.4808	CDS	yueF	BSU_31800	Membrane proteins, Cell shape	-0.08	0.997999564948224
surF.4082	transcript	surF	BSU_misc_RNA_82	Regulatory RNAs	-0.08	na
murAA.5561	CDS	murAA	BSU_36760	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes	0.08	0.997999564948224
yvcD.5254	CDS	yvcD	BSU_34810	Proteins of unknown function	0.08	0.997999564948224
yuaI.4681	CDS	yuaI	BSU_31000	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.08	0.997999564948224
comP_comX.4791	intergenic_UTR	comP_comX	BSU_31690	Genetic competence, Protein kinases, Two-component sensor kinase, Quorum sensing, Genetic competence, Membrane proteins, Phosphorylation on a His residue	-0.08	0.997999564948224
ytpA.4614	CDS	ytpA	BSU_30510	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Poorly characterized/ putative enzymes	-0.08	0.997999564948224
yycB.6114	CDS	yycB	BSU_40480	Membrane proteins	-0.08	0.997999564948224
iolF.5994	CDS	iolF	BSU_39710	Utilization of inositol, Membrane proteins, Carbohydrate transporter	0.08	0.997999564948224
maeL.4766	CDS	maeL	BSU_31520	Utilization of organic acids, Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	0.08	0.997999564948224
pgoN.5055	CDS	pgoN	BSU_33400	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	-0.08	0.997999564948224
degU.5361	CDS	degU	BSU_35490	Two-component system response regulators, Biofilm formation, Phosphorylation on an Asp residue, Regulation, Swarming	-0.08	0.997999564948224
yheA.1452	CDS	yheA	BSU_09800	Proteins of unknown function, Phosphorylation on an Arg residue	0.08	0.997999564948224
ktrC.2169	CDS	ktrC	BSU_14510	Coping with hyper-osmotic stress, Membrane proteins, Metal ion transporter, Potassium uptake/ export, Targets of c-di-AMP	-0.08	0.997999564948224
nadA.4210	CDS	nadA	BSU_27850	Biosynthesis of NAD(P)	-0.08	na
bacB.5703	CDS	bacB	BSU_37730	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.08	0.997999564948224
ydfD.838	CDS	ydfD	BSU_05370	Transcription factor/ other/ based on similarity	0.08	na
dapA.2522	CDS	dapA	BSU_16770	Biosynthesis of peptidoglycan, Biosynthesis/ acquisition of lysine/ threonine, Biosynthesis of peptidoglycan, Sporulation proteins/ other, Essential genes	0.08	0.997999564948224
ytlQ_ytlP.4547	intergenic_UTR	ytlQ_ytlP	BSU_29950	Proteins of unknown function, Swarming	-0.08	na
deaD.5905	CDS	deaD	BSU_39110	DEAD-box RNA helicases, Translation/ other	-0.08	0.997999564948224
pgpH.3813	CDS	pgpH	BSU_25330	Metabolism of signalling nucleotides, Membrane proteins, Targets of (p)ppGpp	-0.08	0.997999564948224
gmmB.3478	CDS	gmmB	BSU_23030	Proteins of unknown function	-0.08	0.997999564948224
ydzF.822	CDS	ydzF	BSU_05270	Poorly characterized/ putative enzymes	-0.07	na
yjcQ.1787	CDS	yjcQ	BSU_11950	Proteins of unknown function	0.07	0.997999564948224
S1003.4025	sRNA_independent	S1003	new_2734144_2734373_c	na	-0.07	na
lytB.5381	CDS	lytB	BSU_35630	Autolysis, Membrane proteins	0.07	0.997999564948224
yabS_prkT.114	CDS	yabS_prkT	BSU_00650	Newly identified sporulation proteins (based on transcription profiling)	-0.07	na
kinE.2015	CDS	kinE	BSU_13530	Protein kinases, Two-component sensor kinase, The kinases, The kinases	0.07	0.997999564948224
araD.4361	CDS	araD	BSU_28780	Utilization of arabinan/ arabinose/ arabitol	-0.07	0.997999564948224
pucG.4922	CDS	pucG	BSU_32520	Utilization of nucleotides	0.07	0.997999564948224
ykoX.2000	CDS	ykoX	BSU_13430	Membrane proteins, Other transporters	0.07	0.997999564948224
ytoP.4531	CDS	ytoP	BSU_29860	Poorly characterized/ putative enzymes	-0.07	0.997999564948224
yrhC.4102	CDS	yrhC	BSU_27240	Proteins of unknown function	-0.07	0.997999564948224
flhO.5505	CDS	flhO	BSU_36400	Flagellar proteins, Secreted proteins, Swarming	0.07	0.997999564948224
glmM.295	CDS	glmM	BSU_01770	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes, Phosphorylation on a Ser residue, Metabolism of signalling nucleotides	0.07	0.997999564948224
yvaQ.5094	CDS	yvaQ	BSU_33690	Membrane proteins, Membrane-bound chemoreceptors	0.07	0.997999564948224
yqeG.3867	CDS	yqeG	BSU_25680	Essential genes, Poorly characterized/ putative enzymes	0.07	0.997999564948224
thrZ.5680	CDS	thrZ	BSU_37560	Aminoacyl-tRNA synthetases	-0.07	na
gerW.4471	CDS	gerW	BSU_29500	Additional germination proteins, Phosphorylation on an Arg residue	0.07	na
rpsR.6176	CDS	rpsR	BSU_40890	Ribosomal proteins, Essential genes	0.07	0.997999564948224
pdxS.23	CDS	pdxS	BSU_00110	Biosynthesis of pyridoxal phosphate, Phosphorylation on an Arg residue, Phosphorylation on either a Ser, Thr or Tyr residue, Newly identified competence genes	0.07	0.997999564948224
tagE_tagD.5405	intergenic_UTR	tagE_tagD	BSU_35730	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid, Phosphorylation on a Ser residue	-0.07	0.997999564948224
sirB.2343	CDS	sirB	BSU_15620	Biosynthesis of heme/ siroheme	-0.07	0.997999564948224
ecsB.1494	CDS	ecsB	BSU_10050	Protein secretion, Control of sigma factors, Membrane proteins, Regulatory ABC transporters	0.07	0.997999564948224
yfhP.1290	CDS	yfhP	BSU_08620	Proteins of unknown function, Membrane proteins	-0.07	0.997999564948224
rimF.4130	CDS	rimF	BSU_27390	RNase/ based on similarity, rRNA modification and maturation/ based on similarity	0.07	0.997999564948224
pksA.2563	CDS	pksA	BSU_17080	Transcription factors/ other	-0.07	na
ydfE.839	CDS	ydfE	BSU_05380	Proteins of unknown function	-0.07	0.997999564948224
yppD.3367	CDS	yppD	BSU_22280	Newly identified sporulation proteins (based on transcription profiling)	-0.07	na
rsmD.2245	CDS	rsmD	BSU_15010	rRNA modification and maturation/ based on similarity	0.07	0.997999564948224
yitR.1640	CDS	yitR	BSU_11090	Membrane proteins, Proteins of unknown function	-0.07	0.997999564948224
epsG.5183	CDS	epsG	BSU_34310	Biofilm formation, Membrane proteins, Matrix polysaccharide synthesis	0.07	na
oppA_oppB.1694	intergenic_UTR	oppA_oppB	BSU_11430	Utilization of peptides, Genetic competence, Genetic competence, Membrane proteins, Uptake of peptides, phosphorelay, phosphorelay, Phosphorylation on a Thr residue, Phosphorylation on a Tyr residue, Secreted proteins	0.07	na
ytlQ.4545	putative_sRNA	ytlQ	BSU_29950	Proteins of unknown function, Swarming	-0.07	0.997999564948224
yugG.4752	CDS	yugG	BSU_31410	Transcription factors/ other, Phosphorylation on an Arg residue	0.07	0.997999564948224
yxiS_katE.5894	intergenic_UTR	yxiS_katE	BSU_39040	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	-0.07	0.997999564948224
ytpP.4528	CDS	ytpP	BSU_29840	Protein modification/ other	-0.07	0.997999564948224
nupC.5952	CDS	nupC	BSU_39410	Utilization of nucleotides, Membrane proteins, Nucleotide/ nucleoside transporter	-0.07	0.997999564948224
rpiB.5588	CDS	rpiB	BSU_36920	Pentose phosphate pathway, Newly identified competence genes	0.07	0.997999564948224
ppsC.2764	CDS	ppsC	BSU_18320	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	-0.07	0.997999564948224
menC.4651	CDS	menC	BSU_30780	Biosynthesis of menaquinone, Essential genes	-0.07	0.997999564948224
yusI.4966	CDS	yusI	BSU_32810	Resistance against toxic metals/ based on similarity	0.07	0.997999564948224
rlmI.5792	CDS	rlmI	BSU_38360	rRNA modification and maturation/ based on similarity	-0.07	0.997999564948224
tepA.2525	CDS	tepA	BSU_16790	Additional germination proteins, Proteolysis during sporulation/ germination	-0.07	na
ybfN.372	CDS	ybfN	BSU_02300	Proteins of unknown function	0.07	na
ydjG.962	CDS	ydjG	BSU_06190	Membrane proteins, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.07	0.997999564948224
yhxD.1545	CDS	yhxD	BSU_10430	General stress proteins (controlled by SigB), Poorly characterized/ putative enzymes	0.07	0.997999564948224
odhA.2935	CDS	odhA	BSU_19370	TCA cycle, Phosphorylation on an Arg residue	0.07	0.997999564948224
ybcF.309	CDS	ybcF	BSU_01860	Prophage 1, Poorly characterized/ putative enzymes, Acquisition of bicarbonate	-0.07	0.997999564948224
argS.5649	CDS	argS	BSU_37330	Aminoacyl-tRNA synthetases, Essential genes, Universally conserved proteins	0.07	0.997999564948224
ydeQ.825	CDS	ydeQ	BSU_05300	Electron transport/ other/ based on similarity	0.07	na
liaD.6065	CDS	liaD	BSU_40180	Control of response regulators/ other, Secreted proteins, Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.07	0.997999564948224
pgsA.2540	CDS	pgsA	BSU_16920	Biosynthesis of phospholipids, Essential genes, Membrane proteins	0.07	0.997999564948224
nupC_deoC.5953	intergenic_UTR	nupC_deoC	BSU_39410	Utilization of nucleotides, Membrane proteins, Nucleotide/ nucleoside transporter	0.07	na
ydeE.808	CDS	ydeE	BSU_05170	Transcription factor/ other/ based on similarity	-0.07	0.997999564948224
pxpB_pxpC.641	intergenic_UTR	pxpB_pxpC	BSU_04080	Proteins controlling the activity of the kinases, Proteins controlling the activity of the kinases, Detoxification reactions	0.07	na
glnA.2621	CDS	glnA	BSU_17460	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Control of transcription factor (other than two-component system), Trigger enzymes that control gene expression by protein-protein interaction with transcription factors, Phosphorylation on either a Ser, Thr or Tyr residue, Swarming	-0.07	0.997999564948224
trpB.3423	CDS	trpB	BSU_22640	Biosynthesis/ acquisition of aromatic amino acids	-0.07	0.997999564948224
iolA.6004	CDS	iolA	BSU_39760	Utilization of inositol	0.07	0.997999564948224
ylqD.2401	CDS	ylqD	BSU_16010	Proteins of unknown function	-0.07	na
dgk.33	CDS	dgk	BSU_00150	Purine salvage and interconversion	0.07	0.997999564948224
yvaE.5078	CDS	yvaE	BSU_33570	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins, Multidrug exporters	0.07	0.997999564948224
msmG.4584	CDS	msmG	BSU_30290	Utilization of melibiose, Membrane proteins, Uptake of carbon sources	-0.07	0.997999564948224
copP.1123	CDS	copP	BSU_07390	Transcription factors/ other, Resistance against toxins/ antibiotics/ based on similarity	-0.07	0.997999564948224
glnJ.392	CDS	glnJ	BSU_02440	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Utilization of glutamine/ glutamate, Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	0.07	0.997999564948224
yaaO.50	CDS	yaaO	BSU_00270	Poorly characterized/ putative enzymes, Protein modification/ other, Translation factor modification and maturation	-0.07	0.997999564948224
yugE.4755	CDS	yugE	BSU_31430	Proteins of unknown function	0.07	0.997999564948224
yobT.2891	CDS	yobT	BSU_19080	Proteins of unknown function	0.07	0.997999564948224
iolS.6007	CDS	iolS	BSU_39780	Utilization of inositol	-0.07	0.997999564948224
rlmG.180	CDS	rlmG	BSU_01060	Proteins of unknown function	0.07	0.997999564948224
rimP.2492	CDS	rimP	BSU_16590	Translation/ other/ based on similarity	0.07	0.997999564948224
pdp.5950	CDS	pdp	BSU_39400	Utilization of nucleotides	0.07	0.997999564948224
kbl.2551	CDS	kbl	BSU_17000	Utilization of threonine/ glycine	-0.07	0.997999564948224
yopA.3162	CDS	yopA	BSU_20960	SP-beta prophage, Membrane proteins	-0.07	0.997999564948224
ogt.2017	CDS	ogt	BSU_13540	DNA repair/ recombination, Other proteins	-0.07	0.997999564948224
BSU_02016.335	CDS	BSU_02016	BSU_02016	na	-0.07	0.997999564948224
ybzI.336	CDS	ybzI	BSU_02019	Proteins of unknown function	-0.07	0.997999564948224
bsnA.4926	CDS	bsnA	BSU_32540	Phosphate metabolism, Endoribonucleases, Secreted proteins	-0.07	0.997999564948224
bceR.4598	CDS	bceR	BSU_30400	Two-component system response regulators, Resistance against toxins/ antibiotics, Phosphorylation on an Asp residue	-0.07	0.997999564948224
dnaA.3	CDS	dnaA	BSU_00010	DNA replication, Essential genes	0.07	0.997999564948224
truA_rplM.260	intergenic_UTR	truA_rplM	BSU_01480	tRNA modification and maturation, Universally conserved proteins	-0.07	0.997999564948224
yoqA.3116	CDS	yoqA	BSU_20700	SP-beta prophage	0.07	na
ecfA.253	CDS	ecfA	BSU_01450	ECF transporter, Membrane proteins, The general components of the ECF transporters	0.07	0.997999564948224
pchR_pchE.5300	intergenic_UTR	pchR_pchE	BSU_35080	Acquisition of iron / Other	-0.07	na
phoB.887	CDS	phoB	BSU_05740	Phosphate metabolism, Sporulation proteins/ other, Secreted proteins	-0.07	na
pxpA.634	CDS	pxpA	BSU_04050	Detoxification reactions	-0.07	0.997999564948224
jag.6202	CDS	jag	BSU_41030	Sporulation/ other	0.07	0.997999564948224
yxbF.6016	CDS	yxbF	BSU_39850	Transcription factor/ other/ based on similarity	-0.07	na
yuxN.5002	CDS	yuxN	BSU_33030	Proteins of unknown function	-0.07	0.997999564948224
desE.2903	CDS	desE	BSU_19180	Lipid metabolism/ other, Cold stress proteins, Membrane proteins	-0.07	0.997999564948224
yclH.589	CDS	yclH	BSU_03730	Membrane proteins, Exporters of unknown function	0.07	na
S1573.6168	S_feature	S1573	new_4194210_4195441_c	na	-0.07	na
yfjL.1219	CDS	yfjL	BSU_08050	Ribosomal protein/ based on similarity	0.06	0.997999564948224
cydC.5847	CDS	cydC	BSU_38740	Terminal oxidases, Membrane proteins, Regulatory ABC transporters	0.06	0.997999564948224
S679.2767	sRNA_independent	S679	new_1997958_1998066_c	na	0.06	0.997999564948224
yfjM_yfjL.1218	intergenic_UTR	yfjM_yfjL	BSU_08040	Proteins of unknown function	-0.06	na
yopX.3119	CDS	yopX	BSU_20730	SP-beta prophage	-0.06	na
ykuC.2094	CDS	ykuC	BSU_14030	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins	-0.06	0.997999564948224
ydjH.963	CDS	ydjH	BSU_06200	Membrane proteins, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.06	0.997999564948224
degS.5363	CDS	degS	BSU_35500	Protein kinases, Two-component sensor kinase, Phosphorylation on a His residue, Phosphorylation on a Ser residue	0.06	0.997999564948224
yneP.2725	CDS	yneP	BSU_18040	Poorly characterized/ putative enzymes	0.06	0.997999564948224
yvrB.5023	CDS	yvrB	BSU_33170	Membrane proteins, Biosynthesis/ acquisition of cobalamine (B12)), Uptake of cofactors	0.06	na
ntdA.1564	CDS	ntdA	BSU_10550	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	-0.06	0.997999564948224
mtnB_mtnD.2030	intergenic_UTR	mtnB_mtnD	BSU_13610	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine	-0.06	0.997999564948224
minD_minC.4232	intergenic_UTR	minD_minC	BSU_27990	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, The Min system	-0.06	na
iscSB.4484	CDS	iscSB	BSU_29590	tRNA modification and maturation	-0.06	0.997999564948224
motB.2037	CDS	motB	BSU_13680	Flagellar proteins, Membrane proteins, Genetic competence, Genetic competence, Swarming	0.06	0.997999564948224
sdaAA_recG.2377	CDS	sdaAA_recG	BSU_15860	Utilization of alanine/ serine	-0.06	0.997999564948224
ctaG.2232	CDS	ctaG	BSU_14930	Terminal oxidases, Protein maturation, Membrane proteins	0.06	0.997999564948224
ktrD.2010	CDS	ktrD	BSU_13500	Coping with hyper-osmotic stress, Membrane proteins, Metal ion transporter, Potassium uptake/ export	0.06	0.997999564948224
flgK.5348	CDS	flgK	BSU_35410	Flagellar proteins, Secreted proteins, Swarming	0.06	0.997999564948224
ytzI.4634	CDS	ytzI	BSU_30659	Proteins of unknown function	-0.06	0.997999564948224
maa.6170	CDS	maa	BSU_40850	Utilization of starch/ maltodextrin	0.06	0.997999564948224
abhA.2163	CDS	abhA	BSU_14480	Transition state regulators, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.06	0.997999564948224
yvkB_yvkA.5319	intergenic_UTR	yvkB_yvkA	BSU_35200	Transcription factor/ other/ based on similarity	0.06	na
motS.4510	CDS	motS	BSU_29720	Flagellar proteins, Membrane proteins	-0.06	na
S722.2876	sRNA_independent	S722	new_2074222_2074617_c	na	-0.06	na
yneN.2721	CDS	yneN	BSU_18010	Electron transport/ other/ based on similarity, Membrane proteins	0.06	0.997999564948224
gltB.2778	CDS	gltB	BSU_18440	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation	0.06	0.997999564948224
ykwD.2084	CDS	ykwD	BSU_13970	Proteins of unknown function	-0.06	0.997999564948224
atpB_atpI.5581	intergenic_UTR	atpB_atpI	BSU_36870	Membrane proteins, ATPase	-0.06	0.997999564948224
folK.137	CDS	folK	BSU_00790	Biosynthesis of folate, Essential genes	-0.06	0.997999564948224
S469_metE.1967	CDS_3'UTR	S469_metE	new_1383187_1383294_c	na	-0.06	0.997999564948224
S812.3251	S_feature	S812	new_2278079_2278601_c	na	-0.06	0.997999564948224
ypuA.3530	CDS	ypuA	BSU_23370	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.06	0.997999564948224
rpsI.262	CDS	rpsI	BSU_01500	Ribosomal proteins, Essential genes, Phosphorylation on an Arg residue	0.06	0.997999564948224
cheD.2469	CDS	cheD	BSU_16460	Protein deaminase, Soluble signalling proteins, Other proteins required for efficient pellicle biofilm formation, Swarming	0.06	0.997999564948224
ftsA_ftsZ.2288	intergenic_UTR	ftsA_ftsZ	BSU_15280	Membrane proteins, Essential genes, Divisome	0.06	0.997999564948224
fliS.5337	CDS	fliS	BSU_35330	Flagellar proteins, Swarming	0.06	0.997999564948224
yosL.3043	CDS	yosL	BSU_20080	SP-beta prophage	-0.06	na
yisT.1611	CDS	yisT	BSU_10860	Genetics/ other/ based on similarity	-0.06	0.997999564948224
prkC.2364	CDS	prkC	BSU_15770	Protein kinases, Membrane proteins, Additional germination proteins, Phosphorylation on a Thr residue	0.06	0.997999564948224
maeM.4767	CDS	maeM	BSU_31530	Utilization of organic acids, Two-component system response regulators, Phosphorylation on an Asp residue	0.06	0.997999564948224
adk.237	CDS	adk	BSU_01370	Biosynthesis/ acquisition of purine nucleotides, Essential genes	-0.06	0.997999564948224
copA_copZ.5070	intergenic_UTR	copA_copZ	BSU_33500	Resistance against toxic metals, Membrane proteins, Metal ion transporter, Copper	0.06	na
prkT.115	CDS	prkT	BSU_00660	Sporulation proteins/ other, Protein kinases, Membrane proteins	-0.06	na
ybbC.281	CDS	ybbC	BSU_01650	Newly identified sporulation proteins (based on transcription profiling), Cell wall degradation/ turnover/ Additional genes	-0.06	0.997999564948224
tatAC.2665	CDS	tatAC	BSU_17710	Protein secretion, Membrane proteins	0.06	0.997999564948224
sigA.3790	CDS	sigA	BSU_25200	Sigma factors, Sigma factors, Essential genes, Phosphorylation on an Arg residue	-0.06	0.997999564948224
mtrB.3439	CDS	mtrB	BSU_22770	Biosynthesis/ acquisition of aromatic amino acids, Transcription factors/ other, RNA binding regulators	0.06	0.997999564948224
uppS_cdsA.2480	intergenic_UTR	uppS_cdsA	BSU_16530	Biosynthesis of the carrier lipid undecaprenylphosphate, Biosynthesis of isoprenoids, Biosynthesis of the carrier lipid undecaprenylphosphate, Essential genes	-0.06	na
yhjC.1549	CDS	yhjC	BSU_10460	Proteins of unknown function	0.06	0.997999564948224
cheW.2467	CDS	cheW	BSU_16440	Coupling proteins, Swarming	0.06	0.997999564948224
gmuG.909	CDS	gmuG	BSU_05880	Utilization of glucomannan, Secreted proteins	0.06	0.997999564948224
ganP.5161	CDS	ganP	BSU_34150	Utilization of galactan, Membrane proteins, Uptake of carbon sources	0.06	0.997999564948224
rsmI.65	CDS	rsmI	BSU_00360	rRNA modification and maturation/ based on similarity	0.06	0.997999564948224
ywcD.5769	CDS	ywcD	BSU_38210	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid, Membrane proteins	0.06	0.997999564948224
immR.757	CDS	immR	BSU_04820	Transcription factors/ other, ICEBs1	-0.06	0.997999564948224
glpK.1386	CDS	glpK	BSU_09290	Utilization of glycerol/ glycerol-3-phosphate, Phosphorylation on a His residue	0.06	0.997999564948224
yueI.4804	CDS	yueI	BSU_31770	Proteins of unknown function	-0.06	0.997999564948224
comFB.5357	CDS	comFB	BSU_35460	Genetic competence, Genetic competence	-0.06	0.997999564948224
uvrC.4313	CDS	uvrC	BSU_28490	DNA repair/ recombination, Other proteins	0.06	0.997999564948224
serA.3484	CDS	serA	BSU_23070	Biosynthesis/ acquisition of serine/ glycine/ alanine, Membrane proteins	-0.06	0.997999564948224
iolU.4706	CDS	iolU	BSU_31170	Utilization of inositol	0.06	0.997999564948224
ygxA.1308	CDS	ygxA	BSU_08750	Proteins of unknown function	-0.06	0.997999564948224
S792_yopA.3161	CDS_3'UTR	S792_yopA	new_2215272_2215459_c	na	0.06	0.997999564948224
yeaD.987	CDS	yeaD	BSU_06340	Proteins of unknown function, Phosphorylation on an Arg residue, Swarming	-0.06	na
sipV.1555	CDS	sipV	BSU_10490	Protein secretion, Membrane proteins	-0.06	0.997999564948224
rnrY.3812	CDS	rnrY	BSU_25320	rRNA modification and maturation, Essential genes, Endoribonucleases	0.06	0.997999564948224
rpoZ.2354	CDS	rpoZ	BSU_15690	RNA polymerase	-0.06	0.997999564948224
mcpC.2082	CDS	mcpC	BSU_13950	Membrane proteins, Membrane-bound chemoreceptors	-0.06	0.997999564948224
ywlB.5595	CDS	ywlB	BSU_36960	General stress proteins (controlled by SigB)	-0.06	na
resA_rluB.3500	intergenic_UTR	resA_rluB	BSU_23150	Respiration/ other, Membrane proteins	-0.06	na
rpoA_rplQ.251	intergenic_UTR	rpoA_rplQ	BSU_01430	RNA polymerase, Essential genes	-0.06	0.997999564948224
qoxB_qoxA.5761	intergenic_UTR	qoxB_qoxA	BSU_38160	Terminal oxidases, Membrane proteins	-0.06	0.997999564948224
leuD_leuC.4272	intergenic_UTR	leuD_leuC	BSU_28250	Biosynthesis/ acquisition of branched-chain amino acids	-0.06	na
yxeN.5964	CDS	yxeN	BSU_39490	Biosynthesis/ acquisition of cysteine, Membrane proteins, Uptake of amino acids, Conversion of S-(2-succino)cysteine to cysteine	0.06	0.997999564948224
yjgC.1815	CDS	yjgC	BSU_12160	Electron transport/ other/ based on similarity, General stress proteins (controlled by SigB), Poorly characterized/ putative enzymes	-0.06	0.997999564948224
zur.3771	CDS	zur	BSU_25100	Transcription factors/ other, Zinc, Phosphorylation on either a Ser, Thr or Tyr residue	-0.06	0.997999564948224
yoqJ.3105	CDS	yoqJ	BSU_20610	SP-beta prophage	-0.06	na
yxkC.5863	CDS	yxkC	BSU_38850	Proteins of unknown function, Secreted proteins	-0.06	0.997999564948224
chrS.5460	CDS	chrS	BSU_36110	Transcription factors/ other, Resistance against toxic metals	0.06	0.997999564948224
ysnE.4288	CDS	ysnE	BSU_28330	Poorly characterized/ putative enzymes	-0.06	na
bceS.4597	CDS	bceS	BSU_30390	Protein kinases, Two-component sensor kinase, Resistance against toxins/ antibiotics, Membrane proteins, Phosphorylation on a His residue	0.06	na
spoIIIAE.3674	CDS	spoIIIAE	BSU_24390	Protein secretion, Sporulation proteins/ other, Membrane proteins	-0.06	na
tal.5617	CDS	tal	BSU_37110	Pentose phosphate pathway, Phosphorylation on a Ser residue	0.06	0.997999564948224
rplR.227	CDS	rplR	BSU_01320	Ribosomal proteins, Essential genes, Universally conserved proteins	0.05	0.997999564948224
uxaA.1846	CDS	uxaA	BSU_12390	Utilization of hexuronate, Sporulation proteins/ other	0.05	na
rpsE_rpmD.230	intergenic_UTR	rpsE_rpmD	BSU_01330	Ribosomal proteins, Essential genes, Universally conserved proteins	0.05	0.997999564948224
yplQ.3284	CDS	yplQ	BSU_21790	Membrane proteins, Lipid metabolism/ other	0.05	0.997999564948224
S630.2636	S_feature	S630	new_1885918_1886056	na	-0.05	na
ywdK.5727	CDS	ywdK	BSU_37930	Membrane proteins	0.05	0.997999564948224
infB_rbfA.2501	intergenic_UTR	infB_rbfA	BSU_16630	Translation factors, Essential genes, Targets of (p)ppGpp	-0.05	0.997999564948224
yjlC.1834	CDS	yjlC	BSU_12280	Proteins of unknown function, Newly identified competence genes, Potential role in the control of metabolism	-0.05	0.997999564948224
yqjQ.3586	CDS	yqjQ	BSU_23780	Poorly characterized/ putative enzymes	0.05	0.997999564948224
ytcI.4479	CDS	ytcI	BSU_29560	Poorly characterized/ putative enzymes	0.05	0.997999564948224
tagD.5406	CDS	tagD	BSU_35740	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid, Essential genes	0.05	0.997999564948224
